lat,lon,count
40.723,-73.957,14
40.723,-73.958,7
40.723,-73.959,12
40.615,-73.948,1
40.87,-74.451,1
40.793,-73.97,16
40.87,-74.452,2
40.793,-73.971,29
40.793,-73.972,13
40.793,-73.973,46
40.742,-73.783,1
40.793,-73.974,44
40.793,-73.975,118
40.742,-73.785,1
40.793,-73.976,45
40.656,-73.751,1
40.793,-73.977,45
40.723,-73.96,2
40.753,-73.776,1
40.722,-74.246,1
40.851,-73.835,1
40.615,-73.952,1
40.615,-73.953,1
40.719,-74.375,1
40.712,-73.978,1
40.615,-73.954,1
40.626,-73.943,1
40.712,-73.979,2
40.615,-73.956,1
40.626,-73.945,3
40.615,-73.957,6
40.848,-73.966,1
40.848,-73.967,1
40.626,-73.947,1
40.905,-74.107,1
40.828,-73.629,1
40.82,-73.992,1
42.117,-72.067,1
40.8,-73.65,1
40.8,-73.651,3
40.712,-73.981,9
40.862,-73.832,1
40.712,-73.982,2
40.851,-73.844,7
40.712,-73.984,1
40.754,-73.821,2
40.765,-73.81,1
40.645,-73.776,6
40.851,-73.845,3
41.019,-73.962,1
40.848,-73.97,1
40.645,-73.777,38
40.851,-73.846,10
40.712,-73.985,10
40.723,-73.974,2
40.719,-73.583,1
40.765,-73.812,1
40.754,-73.823,1
40.645,-73.778,3
40.615,-73.962,1
40.712,-73.986,4
40.84,-73.859,2
40.765,-73.813,1
40.719,-73.584,2
40.712,-73.987,2
40.754,-73.824,1
40.723,-73.976,31
40.615,-73.964,1
40.719,-73.585,1
40.851,-73.849,1
40.765,-73.814,5
40.626,-73.953,4
40.723,-73.977,61
40.626,-73.954,4
40.723,-73.978,11
40.723,-73.979,11
40.765,-73.816,1
40.615,-73.967,1
40.754,-73.828,1
40.765,-73.817,3
40.626,-73.956,2
40.626,-73.957,1
40.906,-73.838,1
40.582,-73.962,12
40.877,-74.073,1
40.753,-73.793,1
40.84,-73.86,2
40.645,-73.78,23
40.84,-73.861,1
40.851,-73.85,1
40.645,-73.781,213
40.84,-73.862,2
40.645,-73.782,3500
40.645,-73.783,455
40.723,-73.98,28
40.465,-74.401,1
40.84,-73.864,2
40.645,-73.784,10
40.712,-73.992,9
40.851,-73.853,6
40.723,-73.981,22
40.8,-73.663,1
40.645,-73.785,8
40.712,-73.993,13
40.723,-73.982,14
40.703,-73.64,1
40.765,-73.82,1
40.645,-73.786,3
40.712,-73.994,38
40.723,-73.983,216
40.84,-73.866,1
40.765,-73.821,1
40.626,-73.96,1
40.615,-73.971,1
40.645,-73.787,6
40.723,-73.984,106
40.712,-73.995,59
40.754,-73.833,2
40.765,-73.822,1
40.784,-73.649,1
40.703,-73.642,1
40.645,-73.788,4
40.712,-73.996,16
40.723,-73.985,41
40.851,-73.858,1
40.615,-73.973,2
40.712,-73.997,9
40.645,-73.789,5
40.723,-73.986,156
40.765,-73.824,1
40.626,-73.963,3
40.723,-73.987,34
40.712,-73.998,11
40.668,-73.801,1
40.712,-73.999,15
40.723,-73.988,177
40.626,-73.965,1
40.723,-73.989,137
40.765,-73.829,1
40.626,-73.968,11
40.626,-73.969,1
40.808,-74.106,2
41.02,-74.098,1
40.582,-73.971,1
40.582,-73.972,3
40.645,-73.79,7
40.645,-73.791,13
40.763,-74.079,1
40.656,-73.781,1
40.645,-73.792,11
40.733,-74.263,1
40.84,-73.873,1
40.645,-73.793,3
40.723,-73.99,125
40.645,-73.794,4
40.723,-73.991,407
40.645,-73.795,4
40.723,-73.992,42
40.765,-73.83,1
40.645,-73.796,5
40.723,-73.993,199
40.765,-73.831,1
40.626,-73.97,2
40.723,-73.994,234
40.645,-73.797,1
40.859,-73.98,1
40.645,-73.798,3
40.626,-73.971,12
40.723,-73.995,265
40.869,-74.255,1
40.645,-73.799,3
40.723,-73.996,292
40.8,-73.678,1
40.862,-73.858,1
40.723,-73.997,275
40.858,-73.467,1
40.754,-73.846,5
40.723,-73.998,669
40.765,-73.836,1
40.615,-73.986,2
40.754,-73.847,1
40.812,-73.701,2
40.723,-73.999,478
40.626,-73.976,1
40.754,-73.848,3
40.615,-73.987,7
40.668,-73.814,1
40.626,-73.977,1
40.754,-73.849,1
40.615,-73.989,1
41.285,-73.68,1
40.84,-73.881,1
40.656,-73.791,2
40.582,-73.988,1
40.589,-74.388,1
40.501,-74.3,1
40.656,-73.795,1
40.754,-73.851,5
40.754,-73.852,1
40.862,-73.865,11
40.99,-73.739,1
40.734,-74.312,1
40.863,-73.9,1
40.626,-73.983,3
40.863,-73.901,1
40.657,-73.839,1
40.907,-73.902,1
40.907,-73.904,3
40.851,-73.882,1
40.733,-74.285,1
40.508,-74.39,1
40.754,-73.86,1
40.754,-73.862,1
40.892,-74.008,1
40.796,-73.7,1
40.678,-74.103,1
40.84,-73.899,1
40.626,-73.992,1
40.986,-74.158,1
40.66,-73.717,1
40.626,-73.993,1
40.754,-73.865,1
40.63,-73.901,1
40.626,-73.994,1
40.874,-73.903,1
40.657,-73.845,1
40.819,-74.122,1
40.668,-73.836,1
40.657,-73.849,1
40.801,-73.739,1
40.874,-73.908,6
40.874,-73.909,3
40.809,-73.854,2
40.907,-73.91,2
41.168,-73.34,1
40.862,-73.88,5
40.862,-73.881,9
40.754,-73.871,1
40.775,-74.134,1
40.795,-74.478,1
40.765,-73.863,1
40.678,-74.113,1
40.997,-74.158,1
40.863,-73.92,1
40.754,-73.875,1
40.874,-73.91,1
40.745,-74.324,1
40.811,-74.016,1
40.754,-73.879,1
40.765,-73.869,1
40.863,-73.925,1
40.863,-73.927,1
40.641,-73.907,1
40.863,-73.928,2
40.766,-73.904,1
40.863,-73.929,1
40.766,-73.906,2
40.766,-73.907,3
40.766,-73.908,5
40.766,-73.909,2
40.85,-74.18,1
40.67,-74,1
41.234,-73.04,1
40.795,-74.481,1
40.67,-74.001,2
40.862,-73.891,1
40.754,-73.88,1
40.765,-73.87,1
40.754,-73.882,12
40.67,-74.009,1
40.862,-73.896,2
40.765,-73.872,11
40.862,-73.897,3
40.754,-73.884,1
40.754,-73.885,1
40.862,-73.898,2
40.63,-73.921,1
40.714,-74,78
41.1,-73.615,1
40.714,-74.001,8
40.765,-73.875,3
40.641,-73.911,3
40.754,-73.887,2
40.714,-74.002,6
40.863,-73.933,1
40.668,-73.853,1
40.754,-73.888,1
40.714,-74.003,24
40.766,-73.91,1
40.63,-73.925,2
40.714,-74.004,10
40.766,-73.911,2
40.637,-74.324,1
40.714,-74.005,11
40.63,-73.927,1
40.766,-73.912,2
40.714,-74.006,76
40.766,-73.913,3
40.714,-74.007,114
40.641,-73.918,1
40.777,-73.903,2
40.714,-74.008,150
40.766,-73.914,4
40.839,-73.688,1
40.777,-73.904,1
40.766,-73.915,3
40.714,-74.009,323
40.777,-73.905,1
40.766,-73.916,4
40.777,-73.906,1
40.704,-73.737,1
40.766,-73.917,3
40.91,-73.807,1
40.777,-73.907,2
40.766,-73.918,18
40.777,-73.908,3
40.766,-73.919,11
40.67,-74.01,1
40.681,-74,4
40.681,-74.001,14
40.681,-74.002,14
40.681,-74.003,5
40.681,-74.004,13
40.66,-73.742,2
40.754,-73.89,1
40.681,-74.005,4
40.681,-74.006,1
40.754,-73.891,1
40.775,-74.155,1
40.765,-73.881,1
40.681,-74.007,3
40.754,-73.892,1
40.681,-74.008,4
40.681,-74.009,5
40.714,-74.01,295
40.714,-74.011,97
40.725,-74,325
40.765,-73.885,4
40.754,-73.897,1
40.714,-74.012,233
40.725,-74.001,256
40.765,-73.887,2
40.838,-73.176,1
40.725,-74.002,248
40.714,-74.013,28
40.501,-74.348,1
40.766,-73.92,8
40.714,-74.014,205
40.725,-74.003,225
40.766,-73.921,2
40.725,-74.004,273
40.714,-74.015,561
40.766,-73.922,4
40.777,-73.911,1
40.725,-74.005,70
40.714,-74.016,34
40.777,-73.912,4
40.766,-73.923,12
40.725,-74.006,122
40.669,-73.9,1
40.668,-73.868,1
40.63,-73.939,3
40.766,-73.924,8
40.725,-74.007,64
40.641,-73.929,1
40.725,-74.008,503
40.766,-73.925,8
40.766,-73.926,4
40.725,-74.009,274
40.699,-73.719,2
40.669,-73.903,2
40.766,-73.927,5
40.777,-73.916,1
40.669,-73.904,2
40.766,-73.928,3
40.91,-73.818,1
40.669,-73.905,3
40.777,-73.918,3
40.669,-73.906,2
40.681,-74.01,2
40.892,-74.044,1
40.765,-73.89,1
40.765,-73.893,1
40.884,-74.213,1
40.668,-73.87,1
40.765,-73.894,1
40.725,-74.01,122
40.796,-73.744,1
40.699,-73.72,12
40.725,-74.011,13
40.668,-73.873,9
40.657,-73.885,1
40.63,-73.945,3
40.617,-74.001,1
40.63,-73.946,1
40.766,-73.931,6
40.777,-73.921,1
40.63,-73.947,3
40.63,-73.948,1
40.863,-73.957,1
40.777,-73.922,20
40.669,-73.91,1
40.657,-73.889,2
40.777,-73.924,1
40.777,-73.925,1
40.629,-73.71,1
40.766,-73.936,2
40.766,-73.938,3
40.617,-74.009,1
40.671,-73.753,1
40.657,-73.89,1
40.831,-73.596,1
40.641,-73.942,1
40.699,-73.732,1
40.714,-74.034,3
40.766,-73.94,1
40.617,-74.011,1
40.714,-74.035,11
40.657,-73.897,1
40.714,-74.036,8
40.641,-73.947,1
40.863,-73.967,2
40.714,-74.037,4
40.63,-73.958,1
40.78,-73.809,1
40.641,-73.948,2
40.63,-73.959,1
40.714,-74.038,8
40.714,-74.039,3
40.766,-73.946,2
40.766,-73.947,8
40.669,-73.924,1
40.617,-74.019,1
40.629,-73.723,1
40.669,-73.925,2
40.746,-73.606,1
40.669,-73.927,12
40.669,-73.928,3
40.706,-74.209,1
40.66,-73.772,1
40.66,-73.773,1
40.593,-74.366,1
40.671,-73.763,1
40.714,-74.04,3
40.63,-73.961,1
40.465,-74.499,1
40.714,-74.041,18
40.776,-73.42,1
40.63,-73.963,1
40.63,-73.964,1
40.714,-73.242,1
41.025,-73.611,1
40.668,-73.893,2
40.672,-73.801,1
40.725,-74.033,6
40.641,-73.954,1
40.648,-74.352,1
40.617,-74.02,3
40.668,-73.895,2
40.715,-73.76,1
40.725,-74.034,1
40.63,-73.966,2
40.776,-73.424,1
40.766,-73.951,4
40.617,-74.021,4
40.628,-74.01,1
40.704,-73.771,1
40.641,-73.955,4
40.63,-73.967,1
40.641,-73.956,2
40.617,-74.022,9
40.766,-73.952,103
40.725,-74.035,20
40.63,-73.968,1
40.725,-74.036,53
40.766,-73.953,101
40.958,-74.046,1
40.641,-73.958,1
40.725,-74.037,1
40.669,-73.93,4
40.777,-73.943,9
40.766,-73.954,130
40.91,-73.844,1
40.766,-73.955,110
40.669,-73.931,11
40.777,-73.944,16
40.725,-74.039,2
40.669,-73.932,2
40.628,-74.015,1
40.766,-73.956,44
40.777,-73.945,27
40.669,-73.933,5
40.639,-74.005,1
40.706,-74.213,1
40.777,-73.946,29
40.766,-73.957,73
40.617,-74.028,3
40.669,-73.934,2
40.777,-73.947,51
40.766,-73.958,21
40.617,-74.029,2
40.669,-73.935,2
40.777,-73.948,40
40.766,-73.959,40
40.628,-74.019,2
40.777,-73.949,112
40.669,-73.937,2
40.669,-73.938,6
40.669,-73.939,3
40.716,-73.805,1
40.629,-73.739,1
40.716,-73.807,1
40.811,-74.07,1
40.811,-74.073,2
40.63,-73.972,1
40.734,-73.593,1
40.641,-73.961,2
40.641,-73.962,2
41.014,-73.631,1
40.699,-73.75,1
40.725,-74.042,2
40.641,-73.963,16
40.48,-74.409,1
40.641,-73.964,2
40.725,-74.043,4
40.617,-74.03,2
40.766,-73.96,107
40.63,-73.976,1
40.734,-73.597,1
40.617,-74.031,4
40.628,-74.02,4
40.641,-73.965,3
40.725,-74.044,5
40.766,-73.961,161
40.777,-73.95,32
41.129,-73.244,1
40.349,-74.663,1
40.641,-73.966,2
40.617,-74.032,5
40.766,-73.962,105
40.777,-73.951,71
40.937,-73.792,1
40.734,-73.599,1
41.025,-73.625,1
40.777,-73.952,196
40.766,-73.963,180
40.725,-74.046,3
40.683,-73.805,1
40.715,-73.773,1
40.725,-74.047,4
40.617,-74.034,4
40.669,-73.94,9
40.777,-73.953,113
40.766,-73.964,207
40.669,-73.941,1
40.683,-73.806,2
40.725,-74.048,1
40.628,-74.024,1
40.641,-73.969,2
40.715,-73.774,1
40.777,-73.954,59
40.766,-73.965,69
40.91,-73.855,1
40.617,-74.036,4
40.824,-73.82,1
40.725,-74.049,2
40.628,-74.025,2
40.766,-73.966,132
40.777,-73.955,121
40.669,-73.942,6
40.628,-74.026,2
40.683,-73.808,2
40.766,-73.967,48
40.777,-73.956,36
40.715,-73.777,2
40.628,-74.027,3
40.669,-73.944,4
40.617,-74.038,1
40.766,-73.968,217
40.757,-74.415,1
40.777,-73.957,68
40.757,-74.416,1
40.715,-73.778,1
40.679,-73.418,2
40.669,-73.945,8
40.766,-73.969,231
40.777,-73.958,48
40.823,-74.108,1
40.679,-73.419,1
40.669,-73.946,4
40.777,-73.959,132
40.628,-74.029,7
40.639,-74.019,12
40.669,-73.947,11
40.669,-73.948,11
40.669,-73.949,1
40.716,-73.816,1
40.716,-73.817,1
40.949,-73.829,1
40.66,-73.792,1
40.671,-73.782,1
41.162,-73.85,1
40.641,-73.97,1
40.63,-73.981,1
40.714,-74.061,1
40.745,-73.592,1
40.725,-74.051,1
40.641,-73.972,5
40.63,-73.983,1
40.641,-73.973,2
40.641,-73.974,1
40.766,-73.97,222
40.714,-74.064,4
40.679,-74.22,1
40.641,-73.975,1
40.715,-73.78,1
40.777,-73.96,149
40.766,-73.971,137
40.639,-74.02,1
40.714,-74.066,1
41.076,-73.825,1
40.699,-73.764,2
40.641,-73.976,3
40.777,-73.961,116
40.766,-73.972,149
40.628,-74.032,1
40.641,-73.977,1
40.63,-73.988,1
40.777,-73.962,153
41.076,-73.826,1
40.715,-73.783,1
40.766,-73.974,1
40.672,-73.826,1
40.669,-73.95,4
40.777,-73.963,149
40.641,-73.979,3
40.669,-73.951,6
40.766,-73.975,16
40.777,-73.964,76
40.669,-73.952,4
40.921,-73.854,1
40.766,-73.976,183
40.669,-73.953,7
40.766,-73.977,168
40.823,-74.116,1
40.669,-73.954,2
40.704,-73.798,1
40.766,-73.978,233
40.715,-73.788,1
40.704,-73.799,3
40.766,-73.979,91
40.823,-74.118,1
40.669,-73.956,4
40.639,-74.028,1
40.669,-73.957,4
40.669,-73.958,8
40.727,-73.813,1
40.669,-73.959,6
40.727,-73.814,1
40.716,-73.826,1
40.716,-73.827,1
40.671,-73.79,1
40.671,-73.795,1
40.811,-74.093,1
40.641,-73.98,1
40.63,-73.991,1
40.671,-73.796,1
40.641,-73.981,1
41.014,-73.65,1
40.76,-74.301,1
40.641,-73.982,3
40.678,-74.196,1
40.641,-73.983,2
40.714,-74.073,1
40.678,-74.197,1
40.678,-74.198,1
40.766,-73.98,191
40.641,-73.985,1
40.766,-73.981,167
40.639,-74.03,1
40.63,-73.997,2
40.641,-73.986,3
40.766,-73.982,204
40.641,-73.987,1
40.766,-73.983,223
40.63,-73.999,1
40.766,-73.984,105
40.669,-73.961,1
40.766,-73.985,20
40.669,-73.962,11
40.777,-73.975,150
40.766,-73.986,30
40.639,-74.035,1
40.777,-73.976,21
40.766,-73.987,125
40.639,-74.036,10
40.777,-73.977,108
40.766,-73.988,44
40.757,-73.635,1
40.777,-73.978,230
40.766,-73.989,82
40.716,-73.831,3
40.727,-73.82,1
40.777,-73.979,93
40.738,-73.81,1
40.727,-73.822,1
40.716,-73.834,3
40.824,-73.847,1
40.716,-73.836,1
40.727,-73.825,1
40.918,-73.997,1
40.922,-73.905,1
40.716,-73.837,1
40.738,-73.815,2
40.716,-73.838,1
40.716,-73.839,3
40.738,-73.819,1
40.725,-74.07,3
40.641,-73.993,1
40.766,-73.99,27
40.699,-73.783,1
40.766,-73.991,64
40.777,-73.98,29
40.672,-73.844,4
40.725,-74.075,1
40.777,-73.981,55
40.766,-73.992,126
40.672,-73.845,1
40.725,-74.076,2
40.777,-73.982,66
40.766,-73.993,5
40.766,-73.994,22
40.777,-73.983,36
40.746,-73.652,1
40.617,-74.065,1
40.641,-73.999,1
40.777,-73.984,4
40.766,-73.995,116
40.921,-73.874,1
40.76,-74.319,1
40.777,-73.985,20
40.766,-73.996,15
40.669,-73.973,15
40.777,-73.986,58
40.766,-73.997,11
40.766,-73.998,4
40.669,-73.974,12
40.777,-73.987,27
40.757,-73.644,3
40.716,-73.84,1
40.669,-73.975,22
40.824,-73.853,1
40.777,-73.988,4
40.716,-73.841,2
40.777,-73.989,154
40.669,-73.976,23
40.738,-73.82,2
40.669,-73.977,10
40.669,-73.978,29
40.669,-73.979,3
40.716,-73.846,1
40.716,-73.847,6
40.574,-74.592,1
40.714,-74.091,3
40.714,-74.092,1
40.714,-74.093,1
40.823,-74.14,1
40.777,-73.99,8
40.725,-74.087,1
40.669,-73.98,46
40.669,-73.981,16
40.669,-73.982,4
40.669,-73.983,23
40.824,-73.862,1
40.669,-73.984,9
40.921,-73.887,1
40.716,-73.85,1
40.612,-74.117,1
40.669,-73.985,15
40.669,-73.986,19
40.738,-73.83,1
40.781,-73.908,1
40.716,-73.852,1
40.669,-73.987,18
40.738,-73.831,1
40.669,-73.988,1
40.7,-73.902,1
40.716,-73.853,2
40.669,-73.989,6
40.7,-73.905,1
40.949,-73.866,1
40.727,-73.847,1
40.7,-73.907,2
40.7,-73.908,1
40.727,-73.849,4
40.7,-73.909,2
40.672,-73.861,2
40.683,-73.85,1
40.672,-73.862,1
40.823,-74.151,1
41.076,-73.865,1
40.781,-73.91,3
40.669,-73.99,15
40.669,-73.991,3
40.781,-73.913,2
40.669,-73.992,6
40.672,-73.869,1
40.824,-73.871,2
40.669,-73.993,30
40.669,-73.994,7
40.669,-73.995,1
40.781,-73.917,2
40.669,-73.996,4
40.7,-73.91,5
40.727,-73.85,3
40.711,-73.9,1
40.7,-73.911,2
40.781,-73.918,3
40.727,-73.851,1
40.813,-73.887,1
40.711,-73.901,2
40.781,-73.919,1
40.7,-73.912,3
40.799,-73.505,1
40.758,-73.7,2
40.727,-73.853,2
40.748,-73.315,1
40.7,-73.913,9
40.758,-73.701,2
40.727,-73.854,2
40.711,-73.903,1
40.7,-73.914,8
40.7,-73.915,4
40.727,-73.856,1
40.7,-73.916,5
40.711,-73.905,1
40.825,-73.913,1
40.7,-73.917,4
40.825,-73.914,2
40.738,-73.847,1
40.7,-73.918,1
40.836,-73.904,1
40.727,-73.859,1
40.825,-73.915,2
40.7,-73.919,8
40.836,-73.905,6
40.825,-73.917,1
40.825,-73.918,9
40.672,-73.87,1
40.74,-74,104
40.74,-74.001,86
40.683,-73.863,3
40.74,-74.002,411
40.74,-74.003,147
40.617,-74.094,1
40.612,-74.132,1
40.74,-74.004,147
40.74,-74.005,392
41.026,-73.72,1
40.74,-74.006,1323
40.959,-74.151,1
40.74,-74.007,330
40.489,-74.622,1
40.639,-74.076,1
40.74,-74.008,393
41.103,-73.404,1
40.74,-74.009,5
41.056,-73.539,4
40.824,-73.883,6
40.7,-73.92,7
40.949,-73.88,1
40.727,-73.86,8
40.727,-73.861,1
40.73,-73.737,1
40.748,-73.323,1
40.7,-73.921,7
40.757,-73.678,1
40.7,-73.922,16
40.7,-73.923,7
40.684,-73.907,2
40.727,-73.864,1
40.7,-73.924,10
40.7,-73.925,8
40.684,-73.908,5
40.727,-73.865,4
40.7,-73.926,2
40.716,-73.877,2
40.684,-73.909,4
40.825,-73.922,3
40.727,-73.867,1
40.758,-73.715,1
40.7,-73.927,4
40.758,-73.716,1
40.7,-73.928,1
40.738,-73.857,1
40.711,-73.917,2
40.825,-73.924,3
40.825,-73.925,1
40.711,-73.918,2
40.7,-73.929,16
40.836,-73.915,1
40.711,-73.919,1
40.825,-73.926,2
40.847,-73.905,1
40.825,-73.927,2
40.836,-73.917,1
40.825,-73.928,2
40.847,-73.907,1
40.847,-73.908,1
40.74,-74.01,1
40.554,-74.288,1
40.632,-74.002,1
40.672,-73.888,1
40.672,-73.889,1
40.792,-73.924,1
40.824,-73.892,2
40.684,-73.911,6
40.792,-73.925,2
40.824,-73.893,1
40.824,-73.894,1
40.695,-73.902,2
40.684,-73.913,1
40.7,-73.93,44
40.716,-73.881,1
40.695,-73.903,2
40.73,-73.747,1
40.716,-73.882,1
40.684,-73.914,1
40.7,-73.931,5
40.71,-74.205,1
40.695,-73.904,1
40.7,-73.932,2
40.684,-73.915,2
40.738,-73.862,1
40.684,-73.916,3
40.824,-73.898,2
40.684,-73.917,4
40.684,-73.918,1
40.71,-74.209,1
40.825,-73.931,1
40.922,-73.955,1
40.7,-73.935,7
40.695,-73.908,1
40.684,-73.919,2
40.7,-73.936,1
40.711,-73.925,1
40.836,-73.921,1
40.695,-73.909,1
40.836,-73.922,1
40.727,-73.877,2
40.7,-73.937,6
40.836,-73.923,1
40.7,-73.938,6
40.7,-73.939,3
40.614,-73.904,1
40.738,-73.868,4
40.847,-73.914,1
40.711,-73.929,1
40.739,-73.901,7
40.825,-73.937,7
40.825,-73.938,2
40.739,-73.905,2
40.739,-73.906,1
40.672,-73.892,1
40.683,-73.881,1
40.353,-74.651,1
40.672,-73.894,2
40.683,-73.885,1
40.672,-73.896,1
40.672,-73.897,2
40.781,-73.944,1
40.737,-74.151,3
40.684,-73.92,3
40.74,-74.027,23
40.663,-74.346,1
40.757,-73.694,1
40.633,-73.73,2
40.781,-73.945,1
40.74,-74.028,46
40.799,-73.531,1
40.71,-74.213,1
40.684,-73.922,11
40.695,-73.911,5
40.781,-73.946,108
40.74,-74.029,10
40.695,-73.912,1
40.632,-74.017,1
40.684,-73.923,1
40.7,-73.94,9
40.781,-73.947,47
40.695,-73.913,1
40.684,-73.924,2
40.73,-73.757,2
40.792,-73.937,4
40.781,-73.948,68
40.7,-73.941,4
40.684,-73.925,1
40.7,-73.942,1
40.792,-73.938,6
40.781,-73.949,76
40.804,-74.365,1
40.695,-73.915,1
40.7,-73.943,2
40.792,-73.939,4
40.684,-73.926,4
40.835,-74.213,1
40.684,-73.927,9
40.695,-73.916,3
40.738,-73.873,1
40.825,-73.94,4
40.7,-73.944,15
40.684,-73.928,6
40.825,-73.941,6
40.7,-73.945,15
40.71,-74.219,1
40.711,-73.934,25
40.847,-73.92,1
40.727,-73.886,1
40.711,-73.935,2
40.7,-73.946,6
40.825,-73.942,7
40.738,-73.875,1
40.684,-73.929,10
40.716,-73.898,1
40.769,-73.724,1
40.847,-73.921,1
40.825,-73.943,1
40.711,-73.936,30
40.7,-73.947,14
40.738,-73.877,2
40.727,-73.888,1
40.825,-73.944,9
40.711,-73.937,13
40.7,-73.948,35
40.711,-73.938,2
40.7,-73.949,5
40.825,-73.945,1
40.825,-73.946,1
40.825,-73.947,1
40.825,-73.948,1
40.614,-73.917,1
40.825,-73.949,3
40.836,-73.938,1
40.836,-73.939,2
40.614,-73.919,1
40.739,-73.918,3
40.739,-73.919,2
40.74,-74.03,27
40.74,-74.031,6
40.74,-74.032,2
40.74,-74.033,9
40.781,-73.95,48
40.632,-74.021,1
40.792,-73.94,2
40.781,-73.951,43
40.74,-74.034,9
40.632,-74.022,2
40.792,-73.941,4
40.781,-73.952,84
40.74,-74.035,16
40.632,-74.023,4
40.74,-73.235,1
40.74,-74.036,17
40.781,-73.953,45
40.74,-74.037,1
40.643,-74.013,2
40.684,-73.93,2
40.632,-74.024,3
40.781,-73.954,75
40.654,-74.003,1
40.684,-73.931,3
40.643,-74.014,1
40.632,-74.025,3
40.792,-73.944,1
40.74,-74.038,2
40.695,-73.92,6
40.781,-73.955,51
40.643,-74.015,1
40.663,-74.358,1
40.695,-73.921,3
40.654,-74.004,6
40.792,-73.945,2
40.781,-73.956,128
40.74,-74.039,3
40.684,-73.932,25
40.643,-74.016,2
40.684,-73.933,4
40.632,-74.027,1
40.727,-73.89,1
40.654,-74.005,2
40.7,-73.95,8
40.695,-73.922,2
40.781,-73.957,72
40.792,-73.946,2
40.737,-74.165,1
40.695,-73.923,1
40.643,-74.017,1
40.632,-74.028,2
40.727,-73.891,3
40.792,-73.947,2
40.7,-73.951,16
40.654,-74.006,7
40.781,-73.958,67
40.684,-73.934,17
40.632,-74.029,1
40.654,-74.007,1
40.695,-73.924,3
41.026,-73.756,1
40.781,-73.959,184
40.684,-73.935,31
40.7,-73.952,16
40.711,-73.941,13
40.792,-73.949,1
40.654,-74.008,1
40.727,-73.893,1
40.643,-74.019,2
40.684,-73.936,3
40.711,-73.942,7
40.7,-73.953,4
40.684,-73.937,1
40.7,-73.954,1
40.825,-73.95,8
40.711,-73.943,14
40.727,-73.894,5
40.737,-74.168,2
40.836,-73.94,2
40.737,-74.169,2
40.684,-73.938,1
40.825,-73.951,8
40.695,-73.927,4
40.711,-73.944,11
40.836,-73.941,1
40.695,-73.928,2
40.684,-73.939,6
40.711,-73.945,34
40.825,-73.952,10
40.7,-73.956,1
40.748,-74.159,2
40.7,-73.957,1
40.738,-73.886,1
40.825,-73.953,16
40.727,-73.897,1
40.711,-73.946,8
40.836,-73.942,3
40.7,-73.958,2
40.825,-73.954,5
40.836,-73.943,8
40.779,-74.009,5
40.711,-73.947,35
40.836,-73.944,1
40.7,-73.959,3
40.909,-74.034,1
40.711,-73.948,52
40.739,-73.92,3
40.847,-73.934,1
40.739,-73.921,1
40.836,-73.945,3
40.711,-73.949,30
40.614,-73.926,1
40.847,-73.935,1
40.739,-73.922,4
40.836,-73.946,4
40.847,-73.936,1
40.836,-73.947,6
40.614,-73.927,2
40.836,-73.948,1
40.847,-73.937,1
40.836,-73.949,1
40.739,-73.925,6
40.847,-73.938,8
40.847,-73.939,2
40.739,-73.926,1
40.816,-73.607,1
40.739,-73.928,2
40.739,-73.929,1
40.74,-74.04,9
40.74,-74.041,8
40.693,-74.176,2
40.74,-74.042,14
40.693,-74.177,17
40.632,-74.03,1
40.781,-73.96,115
40.74,-74.043,9
40.632,-74.031,3
40.74,-74.044,9
40.643,-74.02,1
40.781,-73.961,127
40.632,-74.032,3
40.781,-73.962,5
40.737,-74.17,3
40.74,-74.046,1
40.781,-73.963,2
40.792,-73.952,9
40.654,-74.012,1
40.643,-74.023,2
40.737,-74.171,2
40.684,-73.94,18
40.74,-74.047,2
40.792,-73.953,47
40.632,-74.035,1
40.684,-73.941,5
40.654,-74.013,1
40.695,-73.93,8
40.643,-74.025,1
40.612,-74.177,2
40.684,-73.942,4
40.695,-73.931,12
41.026,-73.764,1
40.737,-74.174,8
40.695,-73.932,11
40.684,-73.943,4
40.7,-73.961,3
40.684,-73.944,4
40.711,-73.95,33
40.695,-73.933,10
40.781,-73.969,1
40.768,-74.024,3
40.684,-73.945,3
41.026,-73.766,1
40.695,-73.934,14
40.711,-73.951,41
40.73,-73.779,1
40.768,-74.025,2
40.711,-73.952,23
40.684,-73.946,9
